,lat,long,location,count,postal_code
744,42.25904274,-71.1205499,(42.25904274 -71.12054990),1,02136
745,42.25908151,-71.12559308,(42.25908151 -71.12559308),3,02136
746,42.259082,-71.159586,(42.25908200 -71.15958600),13,02132
747,42.25909061,-71.1565428,(42.25909061 -71.15654280),3,02132
748,42.25912397,-71.11846086,(42.25912397 -71.11846086),15,02136
749,42.25914491,-71.12914703,(42.25914491 -71.12914703),13,02136
750,42.2591535,-71.1596965,(42.25915350 -71.15969650),8,02132
751,42.25916763,-71.11539975,(42.25916763 -71.11539975),1,02136
752,42.25917094,-71.15135736,(42.25917094 -71.15135736),2,02132
753,42.25919952,-71.14552381,(42.25919952 -71.14552381),2,02136
754,42.25925391,-71.12600725,(42.25925391 -71.12600725),1,02136
755,42.25931246,-71.15108472,(42.25931246 -71.15108472),1,02132
756,42.25932833,-71.1281643,(42.25932833 -71.12816430),5,02136
757,42.25933854,-71.11961997,(42.25933854 -71.11961997),4,02136
758,42.25935892,-71.12032517,(42.25935892 -71.12032517),23,02136
759,42.25937003,-71.12240369,(42.25937003 -71.12240369),27,02136
760,42.25940183,-71.1173157,(42.25940183 -71.11731570),152,02136
761,42.25940641,-71.12632752,(42.25940641 -71.12632752),8,02136
762,42.2594218,-71.11574862,(42.25942180 -71.11574862),2,02136
763,42.2594257,-71.12666807,(42.25942570 -71.12666807),1,02136
764,42.25943465,-71.14798064,(42.25943465 -71.14798064),134,02136
765,42.25946478,-71.12729423,(42.25946478 -71.12729423),1,02136
766,42.25947104,-71.15077874,(42.25947104 -71.15077874),11,02132
767,42.25948456,-71.12768840000001,(42.25948456 -71.12768840),3,02136
768,42.2595176,-71.11893273,(42.25951760 -71.11893273),3,02136
769,42.25951765,-71.12156299,(42.25951765 -71.12156299),13,02136
770,42.25951877,-71.1280803,(42.25951877 -71.12808030),1,02136
771,42.2595701,-71.11595217,(42.25957010 -71.11595217),3,02136
772,42.25958183,-71.15232421,(42.25958183 -71.15232421),17,02132
773,42.25965676,-71.12319665,(42.25965676 -71.12319665),46,02136
774,42.25966057,-71.11453396,(42.25966057 -71.11453396),17,02136
775,42.25967974,-71.15037608,(42.25967974 -71.15037608),2,02132
776,42.25968011,-71.15883971,(42.25968011 -71.15883971),6,02132
777,42.25972878,-71.16169943,(42.25972878 -71.16169943),3,02132
778,42.25977363,-71.15891294,(42.25977363 -71.15891294),16,02132
779,42.25977993,-71.11623073,(42.25977993 -71.11623073),7,02136
780,42.25980165,-71.15754353,(42.25980165 -71.15754353),4,02132
781,42.25982323,-71.16328172,(42.25982323 -71.16328172),1,02132
782,42.25983078,-71.16301505,(42.25983078 -71.16301505),1,02108
783,42.25985826,-71.12594231,(42.25985826 -71.12594231),10,02136
784,42.25987174,-71.15001138,(42.25987174 -71.15001138),3,02132
785,42.25987233,-71.11936085,(42.25987233 -71.11936085),8,02136
786,42.25988155,-71.15179444,(42.25988155 -71.15179444),6,02132
787,42.2599014,-71.11536339,(42.25990140 -71.11536339),25,02136
788,42.25992567,-71.1309563,(42.25992567 -71.13095630),87,02136
789,42.25994435,-71.11992399,(42.25994435 -71.11992399),1,02136
790,42.25997766,-71.12258832,(42.25997766 -71.12258832),2,02136
791,42.25998976,-71.11650929,(42.25998976 -71.11650929),6,02136
792,42.26001362,-71.14974335,(42.26001362 -71.14974335),1,02132
793,42.26003632,-71.16249799,(42.26003632 -71.16249799),1,02132
794,42.26011799,-71.12783225,(42.26011799 -71.12783225),6,02136
795,42.2601347,-71.15301778,(42.26013470 -71.15301778),1,02132
796,42.260146999999996,-71.158437,(42.26014700 -71.15843700),1,02132
797,42.26018696,-71.16223629,(42.26018696 -71.16223629),1,02132
798,42.26020552,-71.11609828,(42.26020552 -71.11609828),14,02136
799,42.26021476,-71.15122006,(42.26021476 -71.15122006),4,02132
800,42.26022705,-71.11978897,(42.26022705 -71.11978897),5,02136
801,42.26022909,-71.15680185,(42.26022909 -71.15680185),8,02132
802,42.26023312,-71.11829238,(42.26023312 -71.11829238),18,02136
803,42.26024639,-71.12981407,(42.26024639 -71.12981407),7,02136
804,42.26025277,-71.14559883,(42.26025277 -71.14559883),2,02136
805,42.26027927,-71.12866877,(42.26027927 -71.12866877),4,02136
806,42.26032945,-71.12589875,(42.26032945 -71.12589875),1,02136
807,42.26036547,-71.12127382,(42.26036547 -71.12127382),12,02136
808,42.26036964,-71.12675844,(42.26036964 -71.12675844),2,02136
809,42.26042127,-71.11568727,(42.26042127 -71.11568727),16,02136
810,42.26046811,-71.11708635,(42.26046811 -71.11708635),12,02136
811,42.26048951,-71.12281939,(42.26048951 -71.12281939),3,02136
812,42.26051225,-71.15036645,(42.26051225 -71.15036645),5,02132
813,42.26058026,-71.15768668,(42.26058026 -71.15768668),12,02132
814,42.26059891,-71.1030614,(42.26059891 -71.10306140),19,02126
815,42.26062133,-71.12032547,(42.26062133 -71.12032547),15,02136
816,42.26062899,-71.11523335,(42.26062899 -71.11523335),37,02136
817,42.26063039,-71.11411770000001,(42.26063039 -71.11411770),12,02136
818,42.26063118,-71.15222697,(42.26063118 -71.15222697),1,02132
819,42.26065185,-71.12273974,(42.26065185 -71.12273974),1,02136
820,42.26066513,-71.15932968,(42.26066513 -71.15932968),13,02132
821,42.26070644,-71.1577138,(42.26070644 -71.15771380),14,02132
822,42.26074735,-71.15643818,(42.26074735 -71.15643818),14,02132
823,42.26081419,-71.12266009,(42.26081419 -71.12266009),5,02136
824,42.26081911,-71.11350377,(42.26081911 -71.11350377),5,02136
825,42.26083671,-71.11477944,(42.26083671 -71.11477944),5,02136
826,42.26086987,-71.11234054,(42.26086987 -71.11234054),15,02136
827,42.26089588,-71.10413999,(42.26089588 -71.10413999),3,02126
828,42.26089606,-71.12488672,(42.26089606 -71.12488672),44,02136
829,42.26090426,-71.11456834,(42.26090426 -71.11456834),39,02136
830,42.26095803,-71.12092956,(42.26095803 -71.12092956),1,02136
831,42.26098732,-71.15403275,(42.26098732 -71.15403275),9,02132
832,42.2610009,-71.15698572,(42.26100090 -71.15698572),5,02132
833,42.26101019,-71.10168274,(42.26101019 -71.10168274),1,02126
834,42.26102908,-71.15217952,(42.26102908 -71.15217952),3,02132
835,42.26103424,-71.16327326,(42.26103424 -71.16327326),3,02132
836,42.26106235,-71.11399617,(42.26106235 -71.11399617),10,02136
837,42.26107427,-71.12583831,(42.26107427 -71.12583831),21,02136
838,42.26107639,-71.11938782,(42.26107639 -71.11938782),19,02136
839,42.26110891,-71.12699081,(42.26110891 -71.12699081),10,02136
840,42.26112266,-71.15565238,(42.26112266 -71.15565238),34,02132
841,42.26112277,-71.15851724,(42.26112277 -71.15851724),1,02132
842,42.26112989,-71.11362621,(42.26112989 -71.11362621),4,02136
843,42.26120656,-71.11309272,(42.26120656 -71.11309272),16,02136
844,42.26121311,-71.12241706,(42.26121311 -71.12241706),26,02136
845,42.26125009,-71.15788901,(42.26125009 -71.15788901),4,02132
846,42.26128526,-71.1215525,(42.26128526 -71.12155250),17,02136
847,42.26129647,-71.16229937,(42.26129647 -71.16229937),4,02132
848,42.26129977,-71.10317703,(42.26129977 -71.10317703),14,02126
849,42.26130167,-71.10419040000001,(42.26130167 -71.10419040),8,02126
850,42.261314,-71.157067,(42.26131400 -71.15706700),5,02132
851,42.26133316,-71.15243166,(42.26133316 -71.15243166),1,02132
852,42.2613358,-71.11233325,(42.26133580 -71.11233325),16,02136
853,42.26138821,-71.11210723,(42.26138821 -71.11210723),2,02136
854,42.2614029,-71.15128547,(42.26140290 -71.15128547),8,02132
855,42.26142084,-71.10199752,(42.26142084 -71.10199752),21,02126
856,42.26144119,-71.15709739,(42.26144119 -71.15709739),7,02132
857,42.26148088,-71.11827815,(42.26148088 -71.11827815),17,02136
858,42.26148288,-71.16681795,(42.26148288 -71.16681795),1,02026
859,42.26149103,-71.11167703,(42.26149103 -71.11167703),6,02136
860,42.26155978,-71.12037051,(42.26155978 -71.12037051),1,02136
861,42.26159385,-71.11124683,(42.26159385 -71.11124683),3,02136
862,42.26161249,-71.12217545,(42.26161249 -71.12217545),32,02136
863,42.26163888,-71.15521658,(42.26163888 -71.15521658),2,02132
864,42.26165133,-71.15394882,(42.26165133 -71.15394882),31,02132
865,42.26168396,-71.16115781,(42.26168396 -71.16115781),5,02132
866,42.26169686,-71.11387342,(42.26169686 -71.11387342),28,02136
867,42.26170286,-71.10221348,(42.26170286 -71.10221348),4,02126
868,42.26170873,-71.16559268,(42.26170873 -71.16559268),1,02132
869,42.26173166,-71.16021487,(42.26173166 -71.16021487),1,02132
870,42.26181177,-71.15640773,(42.26181177 -71.15640773),22,02132
871,42.26184269,-71.12648528,(42.26184269 -71.12648528),1,02136
872,42.26184927,-71.16524598,(42.26184927 -71.16524598),6,02132
873,42.26185743,-71.10659419,(42.26185743 -71.10659419),11,02126
874,42.26187432,-71.15990964,(42.26187432 -71.15990964),6,02132
875,42.2618765,-71.12278427,(42.26187650 -71.12278427),21,02136
876,42.26187828,-71.15959062,(42.26187828 -71.15959062),1,02132
877,42.26193774,-71.10504282,(42.26193774 -71.10504282),4,02126
878,42.26194848,-71.10971613,(42.26194848 -71.10971613),173,02136
879,42.2620024,-71.1572423,(42.26200240 -71.15724230),15,02132
880,42.2620171,-71.10345344,(42.26201710 -71.10345344),8,02126
881,42.26201849,-71.10245483,(42.26201849 -71.10245483),22,02126
882,42.2620357,-71.11934704,(42.26203570 -71.11934704),22,02136
883,42.26204916,-71.15635818,(42.26204916 -71.15635818),15,02132
884,42.26205502,-71.15792362,(42.26205502 -71.15792362),5,02132
885,42.26205732,-71.11145585,(42.26205732 -71.11145585),10,02136
886,42.26209214,-71.11670964,(42.26209214 -71.11670964),97,02136
887,42.26209917,-71.10427093,(42.26209917 -71.10427093),10,02126
888,42.26214493,-71.1197045,(42.26214493 -71.11970450),4,02136
889,42.26214858,-71.15541643,(42.26214858 -71.15541643),1,02132
890,42.26214945,-71.15243882,(42.26214945 -71.15243882),1,02132
891,42.26216169,-71.10612364,(42.26216169 -71.10612364),1,02126
892,42.26216909,-71.12185558,(42.26216909 -71.12185558),39,02136
893,42.26217287,-71.11245418,(42.26217287 -71.11245418),29,02136
894,42.26218931,-71.11984669,(42.26218931 -71.11984669),1,02136
895,42.26219517,-71.15184682,(42.26219517 -71.15184682),2,02132
896,42.26222981,-71.14965988,(42.26222981 -71.14965988),6,02132
897,42.26223368,-71.11998889,(42.26223368 -71.11998889),1,02136
898,42.26223435,-71.16352042,(42.26223435 -71.16352042),2,02132
899,42.26225406,-71.11416842,(42.26225406 -71.11416842),2,02136
900,42.26231471,-71.15133613,(42.26231471 -71.15133613),1,02132
901,42.26235209,-71.11465535,(42.26235209 -71.11465535),3,02136
902,42.26235312,-71.15350513,(42.26235312 -71.15350513),22,02132
903,42.26235468,-71.12037641,(42.26235468 -71.12037641),9,02136
904,42.26242479,-71.16249286,(42.26242479 -71.16249286),1,02132
905,42.26244916,-71.16587304,(42.26244916 -71.16587304),7,02132
906,42.26249675,-71.10560523,(42.26249675 -71.10560523),2,02126
907,42.26250951,-71.16707779999999,(42.26250951 -71.16707780),5,02132
908,42.26251937,-71.11167038,(42.26251937 -71.11167038),2,02136
909,42.26253184,-71.15588769,(42.26253184 -71.15588769),5,02132
910,42.26253888,-71.16506913,(42.26253888 -71.16506913),7,02132
911,42.26255067,-71.11582205,(42.26255067 -71.11582205),44,02136
912,42.26255492,-71.12569519,(42.26255492 -71.12569519),20,02136
913,42.26255558,-71.10186986,(42.26255558 -71.10186986),18,02126
914,42.26256555,-71.11868278,(42.26256555 -71.11868278),10,02136
915,42.26257277,-71.16349442,(42.26257277 -71.16349442),1,02132
916,42.26258316,-71.14815522,(42.26258316 -71.14815522),1,02132
917,42.26260773,-71.12118637,(42.26260773 -71.12118637),15,02136
918,42.26261057,-71.10842645,(42.26261057 -71.10842645),4,02136
919,42.26264583,-71.10293495,(42.26264583 -71.10293495),5,02126
920,42.26266435,-71.15558215,(42.26266435 -71.15558215),11,02132
921,42.26267287,-71.16294376,(42.26267287 -71.16294376),3,02132
922,42.26268685,-71.12448307,(42.26268685 -71.12448307),1,02136
923,42.262694599999996,-71.16218192,(42.26269460 -71.16218192),1,02132
924,42.26269471,-71.14716120000001,(42.26269471 -71.14716120),1,02132
925,42.26272249,-71.10375222,(42.26272249 -71.10375222),4,02136
926,42.26273505,-71.11078287,(42.26273505 -71.11078287),25,02136
927,42.26274313,-71.15567977,(42.26274313 -71.15567977),3,02132
928,42.26274326,-71.12160671,(42.26274326 -71.12160671),17,02136
929,42.26274894,-71.12324132,(42.26274894 -71.12324132),7,02136
930,42.26274898,-71.12460461,(42.26274898 -71.12460461),4,02136
931,42.26276991,-71.1010093,(42.26276991 -71.10100930),32,02126
932,42.26278012,-71.15047261,(42.26278012 -71.15047261),6,02132
933,42.2628035,-71.15407725,(42.26280350 -71.15407725),17,02132
934,42.26281652,-71.15743606,(42.26281652 -71.15743606),12,02132
935,42.26283035,-71.10809203,(42.26283035 -71.10809203),47,02136
936,42.26285498,-71.11181148,(42.26285498 -71.11181148),20,02136
937,42.26287035,-71.15799257,(42.26287035 -71.15799257),1,02132
938,42.26290564,-71.16340764,(42.26290564 -71.16340764),6,02132
939,42.26290908,-71.10865019,(42.26290908 -71.10865019),18,02136
940,42.26291219,-71.10440503,(42.26291219 -71.10440503),16,02126
941,42.26294258,-71.15851339,(42.26294258 -71.15851339),1,02132
942,42.26295,-71.155464,(42.26295000 -71.15546400),3,02132
943,42.26296342,-71.10990177,(42.26296342 -71.10990177),1,02136
944,42.26298163,-71.15331909,(42.26298163 -71.15331909),4,02132
945,42.26299197,-71.11921366,(42.26299197 -71.11921366),15,02136
946,42.26301818,-71.12709821,(42.26301818 -71.12709821),28,02136
947,42.26302512,-71.10762853,(42.26302512 -71.10762853),31,02126
948,42.26303952,-71.12230282,(42.26303952 -71.12230282),15,02136
949,42.26305084,-71.14959165,(42.26305084 -71.14959165),2,02132
950,42.26305421,-71.10755162,(42.26305421 -71.10755162),2,02126
951,42.26307874,-71.16465459,(42.26307874 -71.16465459),1,02132
952,42.26307928,-71.10938536,(42.26307928 -71.10938536),20,02136
953,42.26309961,-71.12527877,(42.26309961 -71.12527877),10,02136
954,42.26312,-71.15508544,(42.26312000 -71.15508544),15,02132
955,42.26312167,-71.10620609,(42.26312167 -71.10620609),5,02126
956,42.26317267,-71.15215586,(42.26317267 -71.15215586),4,02132
957,42.26318607,-71.09807596,(42.26318607 -71.09807596),1,02126
958,42.26321227,-71.15914013,(42.26321227 -71.15914013),6,02132
959,42.26321513,-71.12036295,(42.26321513 -71.12036295),9,02136
960,42.26322593,-71.15678746,(42.26322593 -71.15678746),9,02132
961,42.26322691,-71.16582711,(42.26322691 -71.16582711),2,02132
962,42.26323769,-71.10035083,(42.26323769 -71.10035083),11,02126
963,42.26324519,-71.107033,(42.26324519 -71.10703300),26,02136
964,42.26326045,-71.16627209999999,(42.26326045 -71.16627210),1,02132
965,42.26329093,-71.12564759,(42.26329093 -71.12564759),12,02136
966,42.26329398,-71.16671709,(42.26329398 -71.16671709),1,02132
967,42.26333577,-71.12299894,(42.26333577 -71.12299894),1,02136
968,42.26333654,-71.10447814,(42.26333654 -71.10447814),2,02126
969,42.26335234,-71.16830736,(42.26335234 -71.16830736),9,02132
970,42.26336999,-71.15480487,(42.26336999 -71.15480487),1,02132
971,42.26337776,-71.12148997,(42.26337776 -71.12148997),40,02136
972,42.26341420000001,-71.10650158,(42.26341420 -71.10650158),2,02136
973,42.2634145,-71.11010807,(42.26341450 -71.11010807),3,02136
974,42.26341466,-71.11483107,(42.26341466 -71.11483107),35,02136
975,42.26342141,-71.10306078,(42.26342141 -71.10306078),14,02126
976,42.26342808,-71.1040002,(42.26342808 -71.10400020),1,02126
977,42.2634365,-71.15362357,(42.26343650 -71.15362357),2,02132
978,42.26343717,-71.10639122,(42.26343717 -71.10639122),7,02136
979,42.2634495,-71.154907,(42.26344950 -71.15490700),15,02132
980,42.26345041,-71.15762279,(42.26345041 -71.15762279),2,02132
981,42.26348935,-71.15108938,(42.26348935 -71.15108938),8,02132
982,42.26349713,-71.09769123,(42.26349713 -71.09769123),4,02126
983,42.26352081,-71.12430183,(42.26352081 -71.12430183),6,02136
984,42.26352306,-71.10578562,(42.26352306 -71.10578562),8,02136
985,42.26354632,-71.11820256,(42.26354632 -71.11820256),9,02136
986,42.26355114,-71.10234053,(42.26355114 -71.10234053),13,02126
987,42.26357262,-71.10528722,(42.26357262 -71.10528722),4,02136
988,42.26359096,-71.15812115,(42.26359096 -71.15812115),2,02132
989,42.26359346,-71.11119461,(42.26359346 -71.11119461),1,02136
990,42.26360339,-71.10462009999999,(42.26360339 -71.10462010),1,02136
991,42.26361605,-71.10395167,(42.26361605 -71.10395167),3,02136
992,42.26361661,-71.10332183,(42.26361661 -71.10332183),34,02136
993,42.26361745,-71.10237387,(42.26361745 -71.10237387),59,02126
994,42.2636235,-71.15452494,(42.26362350 -71.15452494),24,02132
995,42.26362397,-71.14738238,(42.26362397 -71.14738238),3,02132
996,42.26366709,-71.10918029999999,(42.26366709 -71.10918030),20,02136
997,42.26367027,-71.10192715,(42.26367027 -71.10192715),4,02126
998,42.26368029,-71.09968298,(42.26368029 -71.09968298),24,02126
999,42.26369909,-71.12631766,(42.26369909 -71.12631766),13,02136
1000,42.26370589,-71.15771823,(42.26370589 -71.15771823),11,02132
1001,42.26371358,-71.12555816,(42.26371358 -71.12555816),7,02136
1002,42.26371969,-71.11078861,(42.26371969 -71.11078861),3,02136
1003,42.26372095,-71.10179726,(42.26372095 -71.10179726),1,02136
1004,42.26375144,-71.15978337,(42.26375144 -71.15978337),1,02132
1005,42.26375606,-71.12293664,(42.26375606 -71.12293664),1,02136
1006,42.26376777,-71.14914871,(42.26376777 -71.14914871),4,02132
1007,42.26382584,-71.11788223,(42.26382584 -71.11788223),2,02136
1008,42.26384592,-71.11038261,(42.26384592 -71.11038261),3,02136
1009,42.26387176,-71.10792081,(42.26387176 -71.10792081),23,02136
1010,42.26387862,-71.10140242,(42.26387862 -71.10140242),8,02126
1011,42.26388063,-71.15784965,(42.26388063 -71.15784965),1,02132
1012,42.26388334,-71.16849959,(42.26388334 -71.16849959),14,02132
1013,42.26388758,-71.10362718,(42.26388758 -71.10362718),37,02136
1014,42.2639,-71.1178015,(42.26390000 -71.11780150),7,02136
1015,42.263901000000004,-71.1181,(42.26390100 -71.11810000),1,02136
1016,42.26390113,-71.15255829,(42.26390113 -71.15255829),5,02132
1017,42.263913,-71.1542975,(42.26391300 -71.15429750),1,02132
1018,42.263983,-71.10994317,(42.26398300 -71.10994317),2,02136
1019,42.26400206,-71.12084423,(42.26400206 -71.12084423),6,02136
1020,42.26400264,-71.11927878,(42.26400264 -71.11927878),41,02136
1021,42.2640099,-71.09887490000001,(42.26400990 -71.09887490),17,02126
1022,42.26401376,-71.1213867,(42.26401376 -71.12138670),6,02136
1023,42.26407068,-71.11152303,(42.26407068 -71.11152303),2,02136
1024,42.26409,-71.117875,(42.26409000 -71.11787500),8,02136
1025,42.26410274,-71.12214736,(42.26410274 -71.12214736),12,02136
1026,42.26414702,-71.11737789,(42.26414702 -71.11737789),13,02136
1027,42.26414947,-71.10088891,(42.26414947 -71.10088891),3,02136
1028,42.26416263,-71.12692392,(42.26416263 -71.12692392),1,02136
1029,42.2641715,-71.153912,(42.26417150 -71.15391200),5,02132
1030,42.26418067,-71.12291033,(42.26418067 -71.12291033),1,02136
1031,42.26418146,-71.10587382,(42.26418146 -71.10587382),7,02136
1032,42.26419538,-71.10955511,(42.26419538 -71.10955511),4,02136
1033,42.26420134,-71.09721112,(42.26420134 -71.09721112),2,02126
1034,42.26421188,-71.09783579,(42.26421188 -71.09783579),16,02126
1035,42.26421985,-71.16298436,(42.26421985 -71.16298436),9,02132
1036,42.2642405,-71.1055927,(42.26424050 -71.10559270),1,02136
1037,42.26424742,-71.1540148,(42.26424742 -71.15401480),1,02132
1038,42.26430493,-71.10061293,(42.26430493 -71.10061293),47,02136
1039,42.26432311,-71.11070397,(42.26432311 -71.11070397),1,02136
1040,42.26433128,-71.16116029,(42.26433128 -71.16116029),5,02132
1041,42.264378799999996,-71.14908495,(42.26437880 -71.14908495),8,02132
1042,42.264385,-71.1179365,(42.26438500 -71.11793650),7,02136
1043,42.26441291,-71.11619038,(42.26441291 -71.11619038),4,02136
1044,42.26442723,-71.15808937,(42.26442723 -71.15808937),19,02132
1045,42.26446038,-71.10033695,(42.26446038 -71.10033695),2,02136
1046,42.264474799999995,-71.16386744,(42.26447480 -71.16386744),9,02132
1047,42.2644794,-71.10895059,(42.26447940 -71.10895059),4,02126
1048,42.26448463,-71.10697097,(42.26448463 -71.10697097),21,02136
1049,42.26448579,-71.10570201,(42.26448579 -71.10570201),5,02136
1050,42.2644907,-71.12734986,(42.26449070 -71.12734986),4,02136
1051,42.26450129,-71.10026442,(42.26450129 -71.10026442),3,02136
1052,42.2645169,-71.16013907,(42.26451690 -71.16013907),1,02132
1053,42.26452149,-71.10429211,(42.26452149 -71.10429211),42,02136
1054,42.26454355,-71.15726319,(42.26454355 -71.15726319),24,02132
1055,42.26454423,-71.09704469,(42.26454423 -71.09704469),1,02126
1056,42.2645479,-71.11185144,(42.26454790 -71.11185144),1,02136
1057,42.26455048,-71.12536488,(42.26455048 -71.12536488),2,02136
1058,42.26457525,-71.11549374,(42.26457525 -71.11549374),4,02136
1059,42.26458033,-71.15128604,(42.26458033 -71.15128604),7,02132
1060,42.26461393,-71.10173362,(42.26461393 -71.10173362),21,02136
1061,42.26462641,-71.16217218,(42.26462641 -71.16217218),5,02132
1062,42.26466902,-71.09996629999999,(42.26466902 -71.09996630),4,02126
1063,42.26466928,-71.10605708,(42.26466928 -71.10605708),19,02126
1064,42.26467264,-71.11143758,(42.26467264 -71.11143758),1,02136
1065,42.26467396,-71.10987854,(42.26467396 -71.10987854),27,02126
1066,42.26467744,-71.11798931,(42.26467744 -71.11798931),1,02136
1067,42.26468759,-71.16471064,(42.26468759 -71.16471064),9,02132
1068,42.26470249,-71.11898016,(42.26470249 -71.11898016),28,02136
1069,42.26472666,-71.12623761,(42.26472666 -71.12623761),1,02136
1070,42.2647628,-71.14657354,(42.26476280 -71.14657354),24,02132
1071,42.264775,-71.153231,(42.26477500 -71.15323100),9,02132
1072,42.26478761,-71.11481851,(42.26478761 -71.11481851),12,02136
1073,42.26480031,-71.11102534,(42.26480031 -71.11102534),3,02136
1074,42.264830700000005,-71.10585295,(42.26483070 -71.10585295),1,02136
1075,42.26483265,-71.15567877,(42.26483265 -71.15567877),65,02132
1076,42.26483674,-71.09966819,(42.26483674 -71.09966819),10,02126
1077,42.26485123,-71.15333368,(42.26485123 -71.15333368),2,02132
1078,42.264856,-71.11999001,(42.26485600 -71.11999001),34,02136
1079,42.26485963,-71.09684579,(42.26485963 -71.09684579),10,02126
1080,42.26489165,-71.15408792,(42.26489165 -71.15408792),1,02132
1081,42.26489534,-71.11567638,(42.26489534 -71.11567638),6,02136
1082,42.26490092,-71.16060123,(42.26490092 -71.16060123),1,02132
1083,42.26491468,-71.09952993,(42.26491468 -71.09952993),15,02126
1084,42.26491776,-71.11690689,(42.26491776 -71.11690689),11,02136
1085,42.26492481,-71.10839668,(42.26492481 -71.10839668),6,02136
1086,42.26493092,-71.16544306,(42.26493092 -71.16544306),6,02132
1087,42.26495597,-71.10108806,(42.26495597 -71.10108806),13,02126
1088,42.26496475,-71.12123167,(42.26496475 -71.12123167),64,02136
1089,42.26500018,-71.11414338,(42.26500018 -71.11414338),3,02136
1090,42.26500784,-71.10472372,(42.26500784 -71.10472372),13,02136
1091,42.26503333,-71.11217370000001,(42.26503333 -71.11217370),10,02136
1092,42.26506039,-71.10884145,(42.26506039 -71.10884145),2,02126
1093,42.26506439,-71.09926488,(42.26506439 -71.09926488),18,02126
1094,42.26506676,-71.09768522,(42.26506676 -71.09768522),42,02126
1095,42.26511445,-71.11805743,(42.26511445 -71.11805743),41,02136
1096,42.26511754,-71.12819590000001,(42.26511754 -71.12819590),6,02136
1097,42.265121,-71.16643384,(42.26512100 -71.16643384),12,02132
1098,42.26512321,-71.12271428,(42.26512321 -71.12271428),22,02136
1099,42.2651295,-71.11373782,(42.26512950 -71.11373782),5,02136
1100,42.26513182,-71.09655513,(42.26513182 -71.09655513),5,02126
1101,42.26513606,-71.09913799,(42.26513606 -71.09913799),4,02126
1102,42.26514672,-71.10599526,(42.26514672 -71.10599526),3,02136
1103,42.26517709,-71.15076284,(42.26517709 -71.15076284),8,02132
1104,42.26519721,-71.12686391,(42.26519721 -71.12686391),3,02136
1105,42.26521359,-71.11586485,(42.26521359 -71.11586485),3,02136
1106,42.26521474,-71.11024138,(42.26521474 -71.11024138),14,02136
1107,42.26523483,-71.15843028,(42.26523483 -71.15843028),29,02132
1108,42.26525883,-71.11333226,(42.26525883 -71.11333226),2,02136
1109,42.26528658,-71.11135486,(42.26528658 -71.11135486),9,02136
1110,42.26531324,-71.09938729,(42.26531324 -71.09938729),5,02126
1111,42.2653365,-71.152599,(42.26533650 -71.15259900),29,02132
1112,42.2653501,-71.10057377,(42.26535010 -71.10057377),39,02126
1113,42.26536484,-71.12596612,(42.26536484 -71.12596612),7,02136
1114,42.26536513,-71.09872818,(42.26536513 -71.09872818),18,02126
1115,42.26537174,-71.16107879,(42.26537174 -71.16107879),1,02132
1116,42.26538199,-71.10814302,(42.26538199 -71.10814302),3,02126
1117,42.26538294,-71.09625992,(42.26538294 -71.09625992),11,02126
1118,42.26538879,-71.11291411,(42.26538879 -71.11291411),2,02136
1119,42.26541314,-71.15270131,(42.26541314 -71.15270131),9,02132
1120,42.26541629,-71.12861601,(42.26541629 -71.12861601),6,02136
1121,42.26546031,-71.12023924,(42.26546031 -71.12023924),20,02136
1122,42.26546833,-71.10864038,(42.26546833 -71.10864038),4,02126
1123,42.26547102,-71.11811023,(42.26547102 -71.11811023),1,02136
1124,42.26548267,-71.10516125,(42.26548267 -71.10516125),18,02136
1125,42.26549042,-71.09963658,(42.26549042 -71.09963658),4,02126
1126,42.26551876,-71.11249595,(42.26551876 -71.11249595),2,02136
1127,42.26555116,-71.10745599,(42.26555116 -71.10745599),1,02136
1128,42.26557815,-71.10959008,(42.26557815 -71.10959008),7,02136
1129,42.2655942,-71.09831837,(42.26559420 -71.09831837),6,02126
1130,42.26559624,-71.09713382,(42.26559624 -71.09713382),36,02126
1131,42.26560754,-71.11608448,(42.26560754 -71.11608448),13,02136
1132,42.2656321,-71.11051694,(42.26563210 -71.11051694),17,02136
1133,42.26564121,-71.11208799,(42.26564121 -71.11208799),6,02136
1134,42.26565899,-71.10363503,(42.26565899 -71.10363503),4,02136
1135,42.26565952,-71.09600914,(42.26565952 -71.09600914),16,02126
1136,42.26568355,-71.16072865,(42.26568355 -71.16072865),1,02132
1137,42.26568478,-71.11459734,(42.26568478 -71.11459734),6,02136
1138,42.26570286,-71.10588288,(42.26570286 -71.10588288),5,02136
1139,42.26571051,-71.15371437,(42.26571051 -71.15371437),3,02132
1140,42.26571794,-71.09995807,(42.26571794 -71.09995807),26,02126
1141,42.26572279999999,-71.11720199,(42.26572280 -71.11720199),4,02136
1142,42.26572445,-71.10313612,(42.26572445 -71.10313612),4,02136
1143,42.26576921,-71.10159262,(42.26576921 -71.10159262),3,02126
1144,42.265772600000005,-71.11168508,(42.26577260 -71.11168508),3,02136
1145,42.26577372,-71.10626422,(42.26577372 -71.10626422),12,02136
1146,42.26578633,-71.15727119,(42.26578633 -71.15727119),3,02132
1147,42.26580232,-71.16166577,(42.26580232 -71.16166577),3,02132
1148,42.26580817,-71.09798816,(42.26580817 -71.09798816),13,02126
1149,42.26581118,-71.10389985,(42.26581118 -71.10389985),1,02136
